Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","1999","1999","t","3","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","0.11","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","0.11","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2002","2002","t","0.07","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2003","2003","t","1.36","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2004","2004","t","0.86","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2005","2005","t","0.67","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","1.1","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","1.95","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","1.78","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","0.36","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","0.4","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","0.13","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","0.3","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","0.28","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","0.49","A","Official figure","Official figure"
"RP","Pesticides Use","512","Oman","5157","Agricultural Use","1314","Insecticides - Biopesticides","1991","1991","t","0.4","I","Imputed value","Imputed value"
"RP","Pesticides Use","512","Oman","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","6.9","I","Imputed value","Imputed value"
"RP","Pesticides Use","512","Oman","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","6","I","Imputed value","Imputed value"
"RP","Pesticides Use","512","Oman","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","4","I","Imputed value","Imputed value"
"RP","Pesticides Use","512","Oman","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","6","I","Imputed value","Imputed value"
"RP","Pesticides Use","512","Oman","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","0.44","I","Imputed value","Imputed value"
"RP","Pesticides Use","512","Oman","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","586","Pakistan","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","43","A","Official figure","Official figure"
"RP","Pesticides Use","591","Panama","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","0.13","A","Official figure","Official figure"
"RP","Pesticides Use","591","Panama","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","9.8","A","Official figure","Official figure"
"RP","Pesticides Use","591","Panama","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","7.58","A","Official figure","Official figure"
"RP","Pesticides Use","591","Panama","5157","Agricultural Use","1314","Insecticides - Biopesticides","2022","2022","t","24.45","A","Official figure","Official figure"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","1999","1999","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","8","A","Official figure","Official figure"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","155.95","A","Official figure","Official figure"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","138.44","A","Official figure","Official figure"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","30.57","A","Official figure","Official figure"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","17.22","A","Official figure","Official figure"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","58","A","Official figure","Official figure"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","82","A","Official figure","Official figure"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","49.75","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","46.54","A","Official figure","Official figure"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","186.23","A","Official figure","Official figure"
"RP","Pesticides Use","604","Peru","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","24","I","Imputed value","Imputed value"
"RP","Pesticides Use","604","Peru","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","19","I","Imputed value","Imputed value"
"RP","Pesticides Use","604","Peru","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","29","I","Imputed value","Imputed value"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","0.02","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","0.03","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","0.02","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","1.24","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","11.8","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","12.12","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","5.63","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","0.05","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","3","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","4","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","26","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","12","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","20","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","1993","1993","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","3","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","0.67","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","0.84","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","3.08","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","2.66","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","2.08","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","1.74","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","0.82","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","1.56","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","2.06","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","1.14","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","1.28","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","6.77","A","Official figure","Official figure"
"RP","Pesticides Use","643","Russian Federation","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","90","A","Official figure","Official figure"
"RP","Pesticides Use","646","Rwanda","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","57.81","A","Official figure","Official figure"
"RP","Pesticides Use","646","Rwanda","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","16.9","A","Official figure","Official figure"
"RP","Pesticides Use","882","Samoa","5157","Agricultural Use","1314","Insecticides - Biopesticides","1993","1993","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","882","Samoa","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","1.08","E","Estimated value","Estimated Value"
"RP","Pesticides Use","682","Saudi Arabia","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","682","Saudi Arabia","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","682","Saudi Arabia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","41.12","A","Official figure","Official figure"
"RP","Pesticides Use","682","Saudi Arabia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","236.13","A","Official figure","Official figure"
"RP","Pesticides Use","682","Saudi Arabia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","839.86","A","Official figure","Official figure"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","0.06","A","Official figure","Official figure"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","0.14","A","Official figure","Official figure"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","0.28","A","Official figure","Official figure"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","0.22","A","Official figure","Official figure"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","4","A","Official figure","Official figure"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","120.25","A","Official figure","Official figure"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","1.33","A","Official figure","Official figure"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","2.83","A","Official figure","Official figure"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","3.1","A","Official figure","Official figure"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","5.23","A","Official figure","Official figure"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","10.22","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","1999","1999","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","0.05","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","0.04","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2002","2002","t","0.04","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2003","2003","t","0.05","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2004","2004","t","1.77","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2005","2005","t","0.03","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","0.16","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","1.84","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","2.09","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","0.94","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","1.37","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","2.4","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","1.27","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","1.64","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","1.41","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","2.04","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","3","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2022","2022","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","0.13","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","0.11","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","0.12","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","0.12","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","0.22","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","84","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","64","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","87","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","93","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","68","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","98","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","54.34","A","Official figure","Official figure"
"RP","Pesticides Use","144","Sri Lanka","5157","Agricultural Use","1314","Insecticides - Biopesticides","1990","1990","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","144","Sri Lanka","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","0.01","A","Official figure","Official figure"
"RP","Pesticides Use","144","Sri Lanka","5157","Agricultural Use","1314","Insecticides - Biopesticides","1999","1999","t","0.01","A","Official figure","Official figure"
"RP","Pesticides Use","144","Sri Lanka","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","0.01","A","Official figure","Official figure"
"RP","Pesticides Use","144","Sri Lanka","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","729","Sudan","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","729","Sudan","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","729","Sudan","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","0.08","A","Official figure","Official figure"
"RP","Pesticides Use","729","Sudan","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","736","Sudan (former)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2005","2005","t","21.62","A","Official figure","Official figure"
"RP","Pesticides Use","736","Sudan (former)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","0.72","A","Official figure","Official figure"
"RP","Pesticides Use","736","Sudan (former)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","2.53","A","Official figure","Official figure"
"RP","Pesticides Use","736","Sudan (former)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","0.77","A","Official figure","Official figure"
"RP","Pesticides Use","736","Sudan (former)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","13.72","A","Official figure","Official figure"
"RP","Pesticides Use","736","Sudan (former)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","11.85","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2002","2002","t","1.18","I","Imputed value","Imputed value"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2003","2003","t","0.75","I","Imputed value","Imputed value"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2004","2004","t","8.54","I","Imputed value","Imputed value"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2005","2005","t","2.5","I","Imputed value","Imputed value"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","1.99","I","Imputed value","Imputed value"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","8.9","I","Imputed value","Imputed value"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","9.7","I","Imputed value","Imputed value"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","11.15","I","Imputed value","Imputed value"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","6.25","I","Imputed value","Imputed value"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","1.02","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","3.83","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","6.19","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","25.96","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","12.64","I","Imputed value","Imputed value"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","3","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","2.47","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","1.06","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1314","Insecticides - Biopesticides","1993","1993","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","0","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1990","1990","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1991","1991","t","3","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1992","1992","t","10","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1993","1993","t","9","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","9","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","22","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","19","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","24.3","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1999","1999","t","42.2","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","42.3","A","Official figure","Official figure"
